area,lat,lon,legal,direction,front_width,access_road,floors,bedrooms,bathrooms,interior,is_car_accessible,is_corner,price
67.0,10.87879584,106.7746964,Sổ hồng/Sổ đỏ,Đông Nam,4.0,3.0,1,2.0,1.0,Đầy đủ,0,0,4.1
79.0,10.80023769,106.5893065,Sổ hồng/Sổ đỏ,Chưa xác định,4.0,8.0,4,4.0,5.0,Thỏa thuận,1,0,6.0
78.0,10.80938739,106.6930811,Sổ hồng/Sổ đỏ,Chưa xác định,4.5,2.5,2,3.0,3.0,Nhà trống,0,0,8.89
88.4,10.78382388,106.6946649,Sổ hồng/Sổ đỏ,Chưa xác định,4.05,7.0,4,4.0,4.0,Thỏa thuận,1,0,23.5
100.0,10.77701053,106.6194069,Sổ hồng/Sổ đỏ,Chưa xác định,5.0,12.0,4,4.0,3.0,Đầy đủ,1,0,7.0
112.0,10.78461105,106.6999476,Sổ hồng/Sổ đỏ,Chưa xác định,5.0,8.0,2,4.0,4.0,Nhà trống,1,0,29.5
80.2,10.76090221,106.7048848,Sổ hồng/Sổ đỏ,Bắc,10.0,3.5,2,3.0,3.0,Cơ bản,0,1,7.4
138.9,10.79131661,106.6748181,Sổ hồng/Sổ đỏ,Chưa xác định,7.5,2.5,12,12.0,12.0,Đầy đủ,0,0,62.0
36.0,10.83873666,106.648691,Sổ hồng/Sổ đỏ,Chưa xác định,4.9,2.5,3,3.0,3.0,Đầy đủ,0,0,5.3
71.5,10.80599063,106.6817304,Sổ hồng/Sổ đỏ,Đông Bắc,3.0,5.0,3,4.0,4.0,Cơ bản,1,0,8.6
80.0,10.75549276,106.613945,Sổ hồng/Sổ đỏ,Bắc,4.0,12.0,3,5.0,5.0,Cơ bản,1,0,9.1
130.0,10.71950084,106.6690203,Sổ hồng/Sổ đỏ,Chưa xác định,5.0,6.0,4,5.0,4.0,Thỏa thuận,1,0,14.0
120.0,10.80008115,106.6504689,Sổ hồng/Sổ đỏ,Chưa xác định,10.0,12.0,7,6.0,5.0,Đầy đủ,1,1,23.0
108.0,10.80227694,106.6900844,Sổ hồng/Sổ đỏ,Chưa xác định,4.9,2.5,3,7.0,4.0,Đầy đủ,0,0,22.0
76.0,10.79163068,106.6936008,Giấy tờ khác,Chưa xác định,4.9,2.5,3,4.0,4.0,Thỏa thuận,0,0,23.0
43.0,10.79644728,106.6088443,Sổ hồng/Sổ đỏ,Chưa xác định,4.0,6.0,2,2.0,2.0,Cơ bản,1,0,4.85
244.3,10.85003489,106.6953649,Sổ hồng/Sổ đỏ,Chưa xác định,4.9,2.5,2,3.0,3.0,Nhà trống,0,0,18.0
216.0,10.82543442,106.6902909,Sổ hồng/Sổ đỏ,Chưa xác định,10.0,2.5,6,4.0,4.0,Thỏa thuận,0,1,68.0
92.0,10.88809445,106.620476,Sổ hồng/Sổ đỏ,Chưa xác định,9.2,8.0,2,4.0,4.0,Đầy đủ,1,1,6.39
110.0,10.79197543,106.6917533,Sổ hồng/Sổ đỏ,Chưa xác định,9.0,2.5,5,4.0,4.0,Đầy đủ,0,1,19.8
60.0,10.7991086,106.6555182,Giấy tờ khác,Chưa xác định,4.0,2.5,2,5.0,5.0,Nhà trống,0,0,10.9
104.0,10.81524032,106.7747905,Sổ hồng/Sổ đỏ,Chưa xác định,4.9,2.5,1,2.0,2.0,Cơ bản,0,0,7.0
275.0,10.90148927,106.642011,Sổ hồng/Sổ đỏ,Chưa xác định,8.0,2.5,1,3.0,2.0,Thỏa thuận,0,0,7.1
40.0,10.76674414,106.649211,Sổ hồng/Sổ đỏ,Chưa xác định,3.1,16.0,4,4.0,4.0,Nhà trống,1,0,15.0
67.0,10.74725139,106.6854852,Sổ hồng/Sổ đỏ,Bắc,2.7,2.7,4,3.0,4.0,Cơ bản,0,0,8.18
40.0,10.8159855,106.6019505,Sổ hồng/Sổ đỏ,Chưa xác định,4.9,5.0,2,4.0,4.0,Thỏa thuận,1,0,2.75
60.0,10.77328782,106.6821925,Sổ hồng/Sổ đỏ,Chưa xác định,6.0,6.0,4,4.0,4.0,Đầy đủ,1,0,7.3
221.0,10.81260973,106.6670855,Giấy tờ khác,Chưa xác định,11.0,2.5,3,4.0,4.0,Thỏa thuận,0,0,45.6
67.0,10.7269082,106.6119033,Sổ hồng/Sổ đỏ,Chưa xác định,4.5,8.0,4,4.0,5.0,Thỏa thuận,1,0,9.9
120.0,10.80526522,106.6818829,Sổ hồng/Sổ đỏ,Chưa xác định,4.9,2.5,3,7.0,6.0,Đầy đủ,0,1,23.0
60.0,10.83724522,106.6551232,Sổ hồng/Sổ đỏ,Chưa xác định,4.6,5.0,4,4.0,4.0,Nhà trống,1,0,7.2
71.0,10.79776481,106.7049309,Giấy tờ khác,Chưa xác định,9.0,12.0,2,5.0,5.0,Nhà trống,1,1,15.0
52.0,10.81846827,106.5996058,Sổ hồng/Sổ đỏ,Chưa xác định,7.0,12.0,4,8.0,6.0,Đầy đủ,1,0,5.65
48.0,10.78281297,106.6087704,Sổ hồng/Sổ đỏ,Chưa xác định,4.0,4.0,2,2.0,2.0,Đầy đủ,1,0,4.0
110.6,10.75960801,106.6689455,Sổ hồng/Sổ đỏ,Đông Bắc,5.5,2.5,6,6.0,7.0,Đầy đủ,0,0,45.0
170.0,10.82651302,106.7618685,Sổ hồng/Sổ đỏ,Đông Bắc,20.0,12.0,4,6.0,7.0,Thỏa thuận,1,1,14.7
279.0,10.89712167,106.6196463,Sổ hồng/Sổ đỏ,Tây,12.0,30.0,1,3.0,2.0,Nhà trống,1,0,8.6
80.0,10.84763859,106.7801884,Sổ hồng/Sổ đỏ,Chưa xác định,4.85,10.0,1,2.0,2.0,Nhà trống,1,0,5.8
55.0,10.75984709,106.7090926,Sổ hồng/Sổ đỏ,Đông Nam,4.9,3.0,2,3.0,3.0,Thỏa thuận,0,0,4.95
110.0,10.75790572,106.6144788,Sổ hồng/Sổ đỏ,Chưa xác định,4.9,4.0,1,3.0,2.0,Đầy đủ,1,0,6.999
90.0,10.84795457,106.5866017,Sổ hồng/Sổ đỏ,Chưa xác định,4.5,5.0,2,4.0,4.0,Nhà trống,1,0,6.0
125.0,10.85065854,106.7442346,Sổ hồng/Sổ đỏ,Chưa xác định,4.0,4.0,2,2.0,2.0,Cơ bản,1,1,10.3
56.0,10.78870384,106.6611612,Sổ hồng/Sổ đỏ,Chưa xác định,4.0,6.0,2,3.0,2.0,Đầy đủ,1,0,8.5
95.0,10.84894124,106.7178882,Sổ hồng/Sổ đỏ,Chưa xác định,3.5,3.5,4,3.0,4.0,Nhà trống,0,0,8.9
82.0,10.82941885,106.7305004,Sổ hồng/Sổ đỏ,Chưa xác định,10.0,10.0,1,1.0,1.0,Thỏa thuận,1,1,9.6
245.0,10.80823975,106.7333838,Giấy tờ khác,Chưa xác định,9.0,20.0,1,4.0,4.0,Nhà trống,1,0,95.0
40.0,10.77218506,106.6528237,Sổ hồng/Sổ đỏ,Chưa xác định,3.9,5.0,5,4.0,5.0,Nhà trống,1,0,7.9
60.8,10.72674225,106.7338217,Sổ hồng/Sổ đỏ,Đông Nam,4.0,3.5,3,4.0,5.0,Đầy đủ,0,0,6.79
96.0,10.84235492,106.6309193,Sổ hồng/Sổ đỏ,Chưa xác định,6.0,5.0,2,4.0,3.0,Nhà trống,1,1,5.7
68.26,10.79241627,106.6323885,Sổ hồng/Sổ đỏ,Chưa xác định,3.82,20.0,2,4.0,4.0,Thỏa thuận,1,0,13.6
38.0,10.79465666,106.6834577,Sổ hồng/Sổ đỏ,Chưa xác định,4.9,3.0,2,2.0,2.0,Nhà trống,0,1,6.5
338.0,10.8434824,106.6504937,Sổ hồng/Sổ đỏ,Chưa xác định,8.0,2.5,4,4.0,4.0,Thỏa thuận,0,1,40.0
46.0,10.74461479,106.6888504,Sổ hồng/Sổ đỏ,Chưa xác định,4.9,2.5,4,4.0,4.0,Đầy đủ,0,0,7.9
70.0,10.77464642,106.6521702,Sổ hồng/Sổ đỏ,Chưa xác định,6.0,6.0,3,4.0,4.0,Thỏa thuận,1,0,14.5
34.0,10.76673289,106.6136863,Sổ hồng/Sổ đỏ,Chưa xác định,4.0,6.0,2,1.0,1.0,Cơ bản,1,0,4.3
200.0,10.82576892,106.6401091,Sổ hồng/Sổ đỏ,Chưa xác định,8.0,26.0,7,4.0,4.0,Thỏa thuận,1,1,35.9
52.0,10.85943136,106.6900349,Sổ hồng/Sổ đỏ,Tây Bắc,6.0,10.0,3,3.0,3.0,Cơ bản,1,0,5.6
61.0,10.8658264,106.6144839,Sổ hồng/Sổ đỏ,Chưa xác định,4.05,8.0,5,4.0,5.0,Đầy đủ,1,0,6.19
92.0,10.82975496,106.7027057,Sổ hồng/Sổ đỏ,Bắc,30.0,10.0,4,4.0,4.0,Đầy đủ,1,0,15.0
50.4,10.82062806,106.6361218,Sổ hồng/Sổ đỏ,Tây Bắc,4.2,6.0,5,7.0,6.0,Đầy đủ,1,0,7.8
48.0,10.78614622,106.6181472,Sổ hồng/Sổ đỏ,Chưa xác định,4.0,5.0,2,2.0,2.0,Đầy đủ,1,0,4.0
48.0,10.83908675,106.6652635,Sổ hồng/Sổ đỏ,Chưa xác định,4.9,2.5,3,4.0,3.0,Đầy đủ,0,0,7.25
90.0,10.79151763,106.6332711,Sổ hồng/Sổ đỏ,Chưa xác định,6.0,10.0,1,2.0,2.0,Đầy đủ,1,0,12.99
41.0,10.83769191,106.6367262,Sổ hồng/Sổ đỏ,Chưa xác định,4.5,3.5,3,3.0,3.0,Đầy đủ,0,0,5.98
60.0,10.79380497,106.6427348,Sổ hồng/Sổ đỏ,Chưa xác định,3.0,20.0,3,3.0,3.0,Đầy đủ,1,0,7.19
59.0,10.84354273,106.6504843,Sổ hồng/Sổ đỏ,Chưa xác định,5.2,5.0,3,4.0,4.0,Thỏa thuận,1,0,8.19
225.0,10.80871225,106.7331181,Sổ hồng/Sổ đỏ,Chưa xác định,7.5,20.0,5,4.0,4.0,Đầy đủ,1,0,34.0
44.0,10.71808432,106.6228383,Sổ hồng/Sổ đỏ,Chưa xác định,4.9,8.0,6,3.0,5.0,Đầy đủ,1,0,6.97
55.0,10.83522158,106.6839886,Sổ hồng/Sổ đỏ,Chưa xác định,5.0,5.0,4,4.0,4.0,Cơ bản,1,0,8.6
60.0,10.80975881,106.6893744,Sổ hồng/Sổ đỏ,Chưa xác định,4.5,8.0,5,5.0,6.0,Đầy đủ,1,0,10.0
118.0,10.75587051,106.6060075,Giấy tờ khác,Chưa xác định,8.0,2.5,1,4.0,4.0,Nhà trống,0,0,26.0
45.0,10.76123416,106.6605995,Sổ hồng/Sổ đỏ,Chưa xác định,4.9,2.5,3,3.0,4.0,Đầy đủ,0,0,5.5
94.0,10.74509974,106.6961832,Sổ hồng/Sổ đỏ,Chưa xác định,4.0,4.0,2,4.0,4.0,Cơ bản,1,0,9.4
68.0,10.82032098,106.7036865,Sổ hồng/Sổ đỏ,Chưa xác định,4.9,2.5,2,3.0,3.0,Đầy đủ,0,1,7.9
67.0,10.68492605,106.7506111,Sổ hồng/Sổ đỏ,Chưa xác định,4.0,6.0,3,4.0,4.0,Thỏa thuận,1,0,6.59
55.0,10.7927899,106.6890777,Sổ hồng/Sổ đỏ,Chưa xác định,4.0,2.5,5,4.0,4.0,Nhà trống,0,0,25.0
88.0,10.74649241,106.6516848,Giấy tờ khác,Chưa xác định,4.6,2.5,4,4.0,4.0,Thỏa thuận,0,1,24.0
54.0,10.75170231,106.7021132,Sổ hồng/Sổ đỏ,Tây,4.0,3.5,2,3.0,2.0,Đầy đủ,0,0,5.2
87.0,10.80740289,106.6233726,Sổ hồng/Sổ đỏ,Chưa xác định,7.0,16.0,2,4.0,3.0,Đầy đủ,1,0,9.0
56.0,10.78308172,106.6033065,Sổ hồng/Sổ đỏ,Chưa xác định,4.0,7.0,2,2.0,2.0,Đầy đủ,1,1,5.9
96.0,10.76159715,106.5908103,Sổ hồng/Sổ đỏ,Chưa xác định,4.0,12.0,4,5.0,5.0,Đầy đủ,1,0,7.8
60.0,10.87088865,106.6721323,Sổ hồng/Sổ đỏ,Đông Nam,4.0,7.0,4,4.0,5.0,Cơ bản,1,0,5.65
40.0,10.79197222,106.6751465,Sổ hồng/Sổ đỏ,Chưa xác định,5.5,4.0,4,4.0,4.0,Đầy đủ,1,0,6.7
150.0,10.7855096,106.6986744,Sổ hồng/Sổ đỏ,Chưa xác định,4.9,2.5,6,3.0,3.0,Nhà trống,0,1,42.0
138.0,10.77885082,106.6353742,Sổ hồng/Sổ đỏ,Chưa xác định,5.5,22.0,1,2.0,1.0,Cơ bản,1,0,25.65
133.0,10.85379561,106.7517764,Giấy tờ khác,Chưa xác định,4.9,2.5,1,4.0,4.0,Nhà trống,0,1,36.0
51.0,10.79963335,106.8150382,Sổ hồng/Sổ đỏ,Chưa xác định,4.5,4.0,1,3.0,3.0,Nhà trống,1,0,5.2
72.0,10.80094863,106.7125847,Sổ hồng/Sổ đỏ,Chưa xác định,5.2,2.5,1,6.0,6.0,Nhà trống,0,0,6.5
45.0,10.74306541,106.7296539,Sổ hồng/Sổ đỏ,Chưa xác định,5.0,3.0,2,2.0,2.0,Cơ bản,0,0,3.96
90.0,10.75376314,106.6132138,Sổ hồng/Sổ đỏ,Chưa xác định,4.5,20.0,3,4.0,4.0,Đầy đủ,1,0,15.0
60.0,10.72629592,106.7338969,Sổ hồng/Sổ đỏ,Chưa xác định,4.0,4.0,1,2.0,1.0,Nhà trống,1,1,8.9
50.0,10.74970485,106.6440595,Sổ hồng/Sổ đỏ,Chưa xác định,3.1,5.0,1,2.0,2.0,Cơ bản,1,0,7.0
120.0,10.77918744,106.673913,Giấy tờ khác,Chưa xác định,6.5,2.0,4,4.0,5.0,Nhà trống,0,1,27.0
55.0,10.77322721,106.6273801,Sổ hồng/Sổ đỏ,Chưa xác định,4.0,8.0,4,4.0,4.0,Đầy đủ,1,0,7.0
48.7,10.84361775,106.7198937,Sổ hồng/Sổ đỏ,Đông Nam,8.8,5.0,2,2.0,2.0,Nhà trống,1,0,5.8
53.6,10.81205493,106.6926797,Sổ hồng/Sổ đỏ,Chưa xác định,3.06,2.5,1,4.0,4.0,Nhà trống,0,0,15.0
84.0,10.79705534,106.6355699,Sổ hồng/Sổ đỏ,Bắc,5.0,12.0,4,4.0,4.0,Đầy đủ,1,0,12.5
147.0,10.84396906,106.6298651,Sổ hồng/Sổ đỏ,Chưa xác định,6.5,5.0,1,2.0,2.0,Cơ bản,1,1,5.75
64.0,10.79116271,106.7948968,Sổ hồng/Sổ đỏ,Chưa xác định,4.0,6.0,3,4.0,3.0,Đầy đủ,1,0,4.59
65.0,10.77779914,106.6498414,Giấy tờ khác,Chưa xác định,4.9,2.5,4,4.0,4.0,Thỏa thuận,0,0,9.0
32.0,10.8014438,106.6191009,Sổ hồng/Sổ đỏ,Chưa xác định,4.0,6.0,3,4.0,3.0,Cơ bản,1,0,5.2
76.0,10.73420929,106.6577555,Sổ hồng/Sổ đỏ,Chưa xác định,4.0,10.0,4,4.0,3.0,Thỏa thuận,1,0,16.5
70.0,10.78133448,106.6538088,Sổ hồng/Sổ đỏ,Chưa xác định,5.0,5.0,3,3.0,3.0,Thỏa thuận,1,0,8.7
53.2,10.80750346,106.7983232,Sổ hồng/Sổ đỏ,Chưa xác định,4.0,6.0,3,4.0,3.0,Nhà trống,1,0,5.2
80.0,10.7808406,106.6500331,Sổ hồng/Sổ đỏ,Đông Nam,4.0,30.0,5,5.0,6.0,Cơ bản,1,0,18.0
36.0,10.76379073,106.6525958,Sổ hồng/Sổ đỏ,Chưa xác định,4.9,2.5,1,4.0,4.0,Thỏa thuận,0,0,5.89
60.0,10.73789657,106.6337533,Sổ hồng/Sổ đỏ,Đông,3.6,30.0,2,2.0,2.0,Đầy đủ,1,0,10.0
120.0,10.79309095,106.6274062,Sổ hồng/Sổ đỏ,Chưa xác định,4.0,5.0,3,10.0,10.0,Nhà trống,1,0,8.7
62.0,10.85014218,106.7662758,Sổ hồng/Sổ đỏ,Tây Bắc,4.0,2.5,4,4.0,4.0,Đầy đủ,0,0,8.6
170.0,10.75179134,106.6668334,Giấy tờ khác,Chưa xác định,20.0,2.5,6,4.0,4.0,Đầy đủ,0,0,45.0
240.0,10.8031153,106.7314039,Sổ hồng/Sổ đỏ,Chưa xác định,10.0,16.0,2,2.0,2.0,Cơ bản,1,0,38.0
124.0,10.79009513,106.6921867,Sổ hồng/Sổ đỏ,Chưa xác định,6.0,2.5,3,4.0,4.0,Đầy đủ,0,0,63.5
64.0,10.76845512,106.6479332,Giấy tờ khác,Chưa xác định,4.0,16.0,3,4.0,4.0,Thỏa thuận,1,0,14.8
50.0,10.75768426,106.6147539,Giấy tờ khác,Nam,8.0,8.0,5,5.0,6.0,Đầy đủ,1,0,6.8
90.0,10.79602669,106.6406484,Giấy tờ khác,Chưa xác định,5.3,17.0,1,4.0,4.0,Thỏa thuận,1,0,23.0
40.0,10.74430678,106.6969979,Sổ hồng/Sổ đỏ,Chưa xác định,4.9,2.5,2,4.0,5.0,Đầy đủ,0,0,6.9
55.0,10.83896695,106.6651997,Sổ hồng/Sổ đỏ,Chưa xác định,8.0,10.0,4,4.0,4.0,Nhà trống,1,0,7.9
225.0,10.78763313,106.7276897,Sổ hồng/Sổ đỏ,Chưa xác định,15.0,15.0,3,4.0,4.0,Đầy đủ,1,0,35.0
74.0,10.87771911,106.7703139,Sổ hồng/Sổ đỏ,Nam,5.3,6.5,3,5.0,3.0,Đầy đủ,1,0,6.75
48.0,10.79524592,106.6800928,Sổ hồng/Sổ đỏ,Chưa xác định,4.9,2.5,2,2.0,2.0,Cơ bản,0,0,6.5
60.0,10.90821801,106.5872696,Sổ hồng/Sổ đỏ,Chưa xác định,5.0,2.5,1,2.0,1.0,Nhà trống,0,0,2.45
56.0,10.86827607,106.6231353,Sổ hồng/Sổ đỏ,Chưa xác định,6.0,5.0,1,4.0,4.0,Cơ bản,1,0,4.25
48.0,10.77723606,106.6547605,Sổ hồng/Sổ đỏ,Chưa xác định,4.8,10.0,2,4.0,4.0,Thỏa thuận,1,0,12.5
58.3,10.7952832,106.6774067,Sổ hồng/Sổ đỏ,Chưa xác định,4.3,2.5,4,4.0,5.0,Cơ bản,0,0,9.9
46.0,10.79771689,106.6959851,Giấy tờ khác,Chưa xác định,4.9,5.0,2,3.0,2.0,Đầy đủ,1,0,6.2
205.0,10.80538277,106.7299233,Sổ hồng/Sổ đỏ,Chưa xác định,7.5,2.5,4,4.0,4.0,Thỏa thuận,0,0,35.0
83.0,10.82928208,106.5720106,Sổ hồng/Sổ đỏ,Nam,5.0,12.0,5,6.0,4.0,Nhà trống,1,0,7.3
299.0,10.8024518,106.6417298,Sổ hồng/Sổ đỏ,Chưa xác định,12.0,12.0,9,4.0,4.0,Nhà trống,1,0,90.0
38.0,10.78275297,106.6478159,Sổ hồng/Sổ đỏ,Chưa xác định,3.8,3.0,3,3.0,3.0,Đầy đủ,0,1,4.8
81.0,10.84870159,106.7841237,Sổ hồng/Sổ đỏ,Chưa xác định,4.1,4.1,1,2.0,1.0,Thỏa thuận,1,0,5.65
59.0,10.75156763,106.7017681,Sổ hồng/Sổ đỏ,Chưa xác định,4.9,3.5,1,4.0,4.0,Nhà trống,0,0,5.99
78.0,10.76697371,106.7002559,Sổ hồng/Sổ đỏ,Chưa xác định,4.8,4.0,6,9.0,7.0,Đầy đủ,1,0,29.0
42.0,10.78718972,106.6735864,Sổ hồng/Sổ đỏ,Chưa xác định,3.5,5.0,4,4.0,5.0,Nhà trống,1,0,8.8
72.0,10.8559417,106.7461454,Sổ hồng/Sổ đỏ,Chưa xác định,4.2,20.0,3,3.0,3.0,Thỏa thuận,1,0,10.8
50.0,10.81595369,106.6953205,Sổ hồng/Sổ đỏ,Chưa xác định,4.0,4.0,3,3.0,3.0,Thỏa thuận,1,0,6.65
85.0,10.66526832,106.6935816,Sổ hồng/Sổ đỏ,Tây,5.0,6.0,1,2.0,1.0,Cơ bản,1,0,4.0
56.0,10.80392035,106.7014381,Sổ hồng/Sổ đỏ,Chưa xác định,6.6,4.0,1,1.0,1.0,Nhà trống,1,0,5.9
63.0,10.84862038,106.6134288,Sổ hồng/Sổ đỏ,Chưa xác định,4.0,8.0,4,4.0,5.0,Đầy đủ,1,0,8.85
119.7,10.81528233,106.7077443,Sổ hồng/Sổ đỏ,Chưa xác định,5.7,2.5,1,4.0,4.0,Thỏa thuận,0,0,22.0
41.0,10.8209711,106.6357844,Sổ hồng/Sổ đỏ,Chưa xác định,3.12,3.0,2,2.0,2.0,Đầy đủ,0,0,4.9
80.0,10.73401603,106.6588215,Sổ hồng/Sổ đỏ,Chưa xác định,4.9,2.5,4,4.0,4.0,Đầy đủ,0,0,9.8
35.0,10.81973199,106.6745445,Sổ hồng/Sổ đỏ,Chưa xác định,5.0,7.0,2,2.0,2.0,Đầy đủ,1,0,4.19
52.0,10.80695282,106.6946028,Sổ hồng/Sổ đỏ,Chưa xác định,4.0,4.0,2,4.0,3.0,Đầy đủ,1,0,8.45
52.0,10.8036026,106.6811435,Sổ hồng/Sổ đỏ,Chưa xác định,8.0,5.0,1,2.0,2.0,Cơ bản,1,0,9.75
458.0,10.81535956,106.5911752,Giấy tờ khác,Chưa xác định,20.0,2.5,1,4.0,4.0,Thỏa thuận,0,0,46.0
63.0,10.83608259,106.7906803,Sổ hồng/Sổ đỏ,Tây Nam,4.5,6.0,1,2.0,2.0,Đầy đủ,1,0,6.1
44.0,10.6751888,106.6984297,Sổ hồng/Sổ đỏ,Chưa xác định,4.0,4.0,2,2.0,2.0,Nhà trống,1,0,2.98
64.0,10.83504498,106.6875158,Giấy tờ khác,Chưa xác định,4.9,16.0,3,4.0,4.0,Thỏa thuận,1,0,6.5
94.3,10.82155486,106.7926891,Sổ hồng/Sổ đỏ,Chưa xác định,5.0,2.5,1,4.0,3.0,Đầy đủ,0,0,7.35
79.3,10.85273099,106.7200584,Sổ hồng/Sổ đỏ,Tây Nam,7.0,6.0,4,4.0,5.0,Đầy đủ,1,0,8.9
190.0,10.80302069,106.588936,Sổ hồng/Sổ đỏ,Tây,10.0,12.0,3,5.0,4.0,Nhà trống,1,0,15.0
124.0,10.7902534,106.6926626,Giấy tờ khác,Chưa xác định,4.9,2.5,3,4.0,4.0,Thỏa thuận,0,0,63.5
126.3,10.85899501,106.6895945,Sổ hồng/Sổ đỏ,Chưa xác định,6.0,6.0,4,5.0,6.0,Đầy đủ,1,0,8.9
80.0,10.75169124,106.7020124,Sổ hồng/Sổ đỏ,Đông Nam,4.0,4.0,5,6.0,7.0,Đầy đủ,1,0,13.0
71.0,10.78894296,106.6264742,Sổ hồng/Sổ đỏ,Chưa xác định,14.0,2.5,2,2.0,2.0,Nhà trống,0,0,10.0
300.0,10.89119355,106.6160425,Sổ hồng/Sổ đỏ,Chưa xác định,10.0,10.0,2,5.0,5.0,Cơ bản,1,0,10.5
80.0,10.74489735,106.6105795,Sổ hồng/Sổ đỏ,Chưa xác định,20.0,20.0,2,4.0,3.0,Đầy đủ,1,0,12.7
202.0,10.81269349,106.6667417,Giấy tờ khác,Chưa xác định,11.0,20.0,1,4.0,4.0,Nhà trống,1,0,48.0
86.0,10.80421272,106.7001051,Sổ hồng/Sổ đỏ,Chưa xác định,4.0,6.0,2,3.0,2.0,Đầy đủ,1,0,9.8
40.0,10.79607713,106.7030382,Sổ hồng/Sổ đỏ,Chưa xác định,4.9,6.0,2,4.0,4.0,Đầy đủ,1,0,7.95
82.0,10.7588766,106.6775927,Sổ hồng/Sổ đỏ,Chưa xác định,4.1,4.1,7,4.0,4.0,Nhà trống,1,0,36.0
100.0,10.84560876,106.6647663,Sổ hồng/Sổ đỏ,Chưa xác định,12.0,2.5,5,4.0,4.0,Đầy đủ,0,0,13.5
42.0,10.79719369,106.6811634,Sổ hồng/Sổ đỏ,Chưa xác định,4.0,5.0,4,5.0,4.0,Đầy đủ,1,0,8.85
93.0,10.81844951,106.6789185,Sổ hồng/Sổ đỏ,Chưa xác định,5.0,4.0,1,4.0,4.0,Thỏa thuận,1,0,7.9
80.0,10.78529009,106.6483864,Sổ hồng/Sổ đỏ,Chưa xác định,4.0,4.0,2,4.0,4.0,Thỏa thuận,1,0,7.5
210.6,10.83748798,106.6804801,Sổ hồng/Sổ đỏ,Chưa xác định,8.1,12.0,5,4.0,4.0,Nhà trống,1,0,16.5
213.0,10.8039561,106.814749,Giấy tờ khác,Chưa xác định,4.9,2.5,1,4.0,4.0,Thỏa thuận,0,1,19.5
30.0,10.75104553,106.6727875,Sổ hồng/Sổ đỏ,Chưa xác định,3.2,3.0,3,3.0,3.0,Nhà trống,0,0,6.1
30.0,10.75738716,106.5860071,Sổ hồng/Sổ đỏ,Đông,4.0,5.0,1,2.0,2.0,Đầy đủ,1,0,1.8
240.0,10.85715941,106.695912,Sổ hồng/Sổ đỏ,Chưa xác định,8.5,6.0,1,3.0,3.0,Nhà trống,1,0,13.5
90.0,10.85265849,106.7198241,Sổ hồng/Sổ đỏ,Chưa xác định,4.0,6.0,3,4.0,4.0,Thỏa thuận,1,0,7.05
188.0,10.77013041,106.6857481,Sổ hồng/Sổ đỏ,Chưa xác định,12.0,2.5,5,4.0,4.0,Đầy đủ,0,1,89.0
107.8,10.78692767,106.6465665,Sổ hồng/Sổ đỏ,Chưa xác định,3.85,6.0,3,4.0,4.0,Cơ bản,1,0,12.8
199.0,10.80623396,106.6681275,Sổ hồng/Sổ đỏ,Chưa xác định,9.3,2.5,3,4.0,4.0,Nhà trống,0,0,31.0
57.0,10.7629115,106.6424703,Sổ hồng/Sổ đỏ,Chưa xác định,4.9,2.5,1,4.0,4.0,Đầy đủ,0,0,16.1
88.0,10.77560022,106.620038,Sổ hồng/Sổ đỏ,Đông,4.0,7.0,1,5.0,5.0,Nhà trống,1,0,6.2
75.0,10.74307402,106.7101367,Sổ hồng/Sổ đỏ,Nam,5.0,14.0,3,4.0,5.0,Đầy đủ,1,1,13.3
271.7,10.7971423,106.667478,Giấy tờ khác,Chưa xác định,9.5,2.5,4,4.0,4.0,Thỏa thuận,0,0,69.0
126.0,10.72038923,106.7299336,Sổ hồng/Sổ đỏ,Tây Nam,7.0,25.0,3,4.0,4.0,Đầy đủ,1,0,55.5
48.0,10.74016071,106.7358435,Sổ hồng/Sổ đỏ,Chưa xác định,4.0,4.0,4,4.0,5.0,Đầy đủ,1,0,4.5
73.0,10.77724269,106.6456026,Sổ hồng/Sổ đỏ,Chưa xác định,4.9,6.0,3,4.0,4.0,Nhà trống,1,0,7.99
53.0,10.85623998,106.6140963,Sổ hồng/Sổ đỏ,Chưa xác định,4.4,8.0,2,2.0,2.0,Nhà trống,1,0,4.7
80.0,10.78358801,106.6037324,Sổ hồng/Sổ đỏ,Đông Bắc,4.0,8.0,1,4.0,4.0,Nhà trống,1,0,5.9
52.0,10.84828892,106.6483138,Sổ hồng/Sổ đỏ,Chưa xác định,4.0,5.0,4,4.0,3.0,Đầy đủ,1,0,6.62
90.0,10.82988586,106.6379823,Sổ hồng/Sổ đỏ,Chưa xác định,5.0,4.0,2,3.0,2.0,Nhà trống,1,0,7.7
62.0,10.78477997,106.6536938,Sổ hồng/Sổ đỏ,Chưa xác định,3.7,16.0,3,4.0,3.0,Thỏa thuận,1,0,21.0
282.0,10.84595909,106.7485872,Sổ hồng/Sổ đỏ,Chưa xác định,7.5,10.0,1,4.0,2.0,Đầy đủ,1,0,13.0
80.0,10.7958803,106.6265228,Sổ hồng/Sổ đỏ,Chưa xác định,4.0,20.0,3,4.0,4.0,Thỏa thuận,1,1,17.3
80.0,10.78945045,106.7028906,Sổ hồng/Sổ đỏ,Chưa xác định,4.0,40.0,6,4.0,4.0,Thỏa thuận,1,0,35.0
