area,lat,lon,legal,direction,front_width,access_road,geo_cluster,land_depth,shape_ratio,business_potential,dist_to_center,road_type,price
51.0,10.8224080323264,106.830777138489,Sổ hồng/Sổ đỏ,Nam,4.0,7.0,93,12.439024390243903,3.0339083878643667,28.0,15.066773937565758,2,3.5
240.0,10.684654136534478,106.73871050971552,Giấy tờ khác,Chưa xác định,10.0,2.5,39,23.762376237623762,2.35271051857661,25.0,10.678881527799726,0,12.48
72.0,20.9802192992614,105.929842193287,Sổ hồng/Sổ đỏ,Tây Nam,5.0,2.5,23,14.11764705882353,2.7681660899653986,12.5,9.511974461834324,0,7.92
180.0,20.79840839682792,106.71001247069414,Giấy tờ khác,Tây Nam,9.0,30.0,62,19.78021978021978,2.173650525298877,270.0,7.036158737503608,2,4.0
100.0,10.7135303164425,106.821684749419,Sổ hồng/Sổ đỏ,Chưa xác định,5.0,5.0,4,19.607843137254903,3.844675124951942,25.0,14.970177419411812,1,1.8
100.0,10.70464838720601,106.64702467259136,Hợp đồng mua bán,Tây Bắc,12.0,12.0,79,8.264462809917356,0.6830134553650707,144.0,9.361267501338066,2,4.5
150.0,15.897819418156889,108.2766948493612,Sổ hồng/Sổ đỏ,Tây Bắc,6.0,10.5,38,24.59016393442623,4.03117441547971,63.0,19.145737153044045,2,1.85
100.0,10.8170471191406,106.778709411621,Sổ hồng/Sổ đỏ,Chưa xác định,5.0,12.0,4,19.607843137254903,3.844675124951942,60.0,10.10536215468097,2,12.6
100.0,21.0593729599626,105.515706934212,Sổ hồng/Sổ đỏ,Chưa xác định,7.0,7.0,32,14.084507042253522,1.9837333862328905,49.0,31.567239734183364,2,3.7
280.0,10.8044985489618,106.786143819387,Sổ hồng/Sổ đỏ,Chưa xác định,6.0,12.0,4,45.9016393442623,7.524858908895459,72.0,10.249157323229083,2,22.12
100.0,21.03172288141108,106.77610806298914,Sổ hồng/Sổ đỏ,Chưa xác định,5.0,15.0,88,19.607843137254903,3.844675124951942,75.0,21.828024242947933,2,1.2
281.0,10.8264565997978,106.819878006219,Sổ hồng/Sổ đỏ,Chưa xác định,12.0,4.0,4,23.22314049586777,1.9192678095758489,48.0,14.771952262475232,1,10.0
120.0,10.6832031727228,106.596793468405,Sổ hồng/Sổ đỏ,Bắc,5.0,5.0,19,23.529411764705884,4.61361014994233,25.0,14.855749194827307,1,3.5
96.5,21.0338297811923,105.752896828307,Sổ hồng/Sổ đỏ,Chưa xác định,4.1,3.0,26,22.97619047619048,5.470521541950116,12.299999999999999,10.530714281825539,1,13.0
283.4,10.9556291900738,106.752757639401,Sổ hồng/Sổ đỏ,Chưa xác định,12.5,12.5,70,22.49206349206349,1.785084404132023,156.25,9.820804806842522,2,16.0
85.0,21.26144703602544,106.18975646247256,Sổ hồng/Sổ đỏ,Đông Bắc,5.0,18.0,91,16.666666666666668,3.2679738562091507,90.0,14.439331969723748,2,4.9
82.5,10.6579092329996,106.71457665321,Sổ hồng/Sổ đỏ,Đông Nam,5.0,16.5,39,16.176470588235293,3.171856978085352,82.5,12.821359747279265,2,2.7225
62.0,10.866030848492,106.670505404342,Sổ hồng/Sổ đỏ,Chưa xác định,5.5,5.5,99,11.071428571428573,1.977040816326531,30.25,10.876844079344128,1,4.38
85.0,10.4725083304131,107.204294829434,Giấy tờ khác,Đông Nam,6.0,9.0,14,13.934426229508198,2.2843321687718356,54.0,19.2380300806345,2,2.125
80.0,12.244839336072992,109.17727813124657,Hợp đồng mua bán,Đông,5.0,13.0,6,15.686274509803923,3.075740099961554,65.0,2.214770665442551,2,6.4
90.0,16.1044127976331,108.126072741069,Sổ hồng/Sổ đỏ,Tây Bắc,5.0,5.5,55,17.647058823529413,3.460207612456748,27.5,9.853191568709569,1,3.69
361.1,12.2729323551497,109.153341873029,Giấy tờ khác,Chưa xác định,6.0,2.5,74,59.196721311475414,9.704380542864822,15.0,6.049894949756524,0,8.0
75.0,10.9339673148338,106.753236816638,Sổ hồng/Sổ đỏ,Chưa xác định,5.0,12.0,70,14.705882352941178,2.8835063437139565,60.0,10.108462544791816,2,3.3
90.0,10.8029008757015,106.488233018149,Giấy tờ khác,Chưa xác định,6.0,12.0,52,14.754098360655739,2.418704649287826,72.0,23.19979048621338,2,1.782
83.0,21.0017110687305,105.55797145707,Sổ hồng/Sổ đỏ,Chưa xác định,6.0,8.0,78,13.606557377049182,2.23058317656544,48.0,30.892142754658284,2,1.494
102.5,16.0085822128773,108.238851876931,Sổ hồng/Sổ đỏ,Tây Bắc,5.0,10.5,3,20.098039215686274,3.94079200307574,52.5,6.426427017598731,2,5.95
171.0,15.8793904863442,108.362566225195,Sổ hồng/Sổ đỏ,Chưa xác định,5.0,5.0,38,33.529411764705884,6.57439446366782,25.0,25.93479547028234,1,3.5
150.0,13.744993249746532,109.07785062113976,Sổ hồng/Sổ đỏ,Đông Bắc,7.5,16.0,61,19.736842105263158,2.596952908587258,120.0,15.810897748123166,2,1.095
180.0,20.88002430164548,106.5867113771193,Sổ hồng/Sổ đỏ,Chưa xác định,9.0,2.5,16,19.78021978021978,2.173650525298877,22.5,10.271817421904599,0,3.96
106.0,16.0090922153614,108.255907406279,Sổ hồng/Sổ đỏ,Tây Bắc,4.62,7.5,3,22.45762711864407,4.757971847170354,34.65,7.637142016002479,2,7.6
51.0,10.770029190879,106.613348577579,Sổ hồng/Sổ đỏ,Chưa xác định,5.0,10.0,79,10.0,1.9607843137254903,50.0,9.282598668702734,2,4.2
75.0,11.242660120988528,106.75423407344952,Sổ hồng/Sổ đỏ,Nam,6.0,8.0,17,12.295081967213115,2.015587207739855,48.0,31.216125572991686,2,1.3
156.0,15.897598295981656,108.2766621163299,Sổ hồng/Sổ đỏ,Bắc,6.0,27.0,38,25.57377049180328,4.192421392098899,162.0,19.166648024353393,2,3.276
100.0,10.916444320377115,106.81018646011697,Sổ hồng/Sổ đỏ,Tây,5.0,32.0,70,19.607843137254903,3.844675124951942,160.0,5.774052466187567,2,5.0
400.0,21.1144550503566,105.439705976029,Sổ hồng/Sổ đỏ,Chưa xác định,13.0,6.0,95,30.53435114503817,2.3308664996212345,78.0,23.490845724445986,1,6.0
92.5,15.9871789077151,108.236105590067,Giấy tờ khác,Đông Bắc,5.0,3.0,47,18.137254901960784,3.556324490580546,15.0,8.30671638658537,1,2.45
100.0,10.6941742446142,106.63989112107,Sổ hồng/Sổ đỏ,Tây Bắc,16.0,16.0,79,6.211180124223602,0.38578758535550317,256.0,10.761057583912653,2,5.4
110.0,18.7072389030899,105.679459607931,Sổ hồng/Sổ đỏ,Tây Nam,5.5,12.0,22,19.642857142857142,3.50765306122449,66.0,3.774263072487638,2,7.5
400.0,10.798820210886,106.757035587266,Sổ hồng/Sổ đỏ,Chưa xác định,16.0,2.5,20,24.844720496894407,1.5431503414220127,40.0,7.07030989882582,0,45.0
150.0,20.9683604248086,105.772651516602,Sổ hồng/Sổ đỏ,Chưa xác định,13.9,2.5,56,10.714285714285714,0.7653061224489796,34.75,10.78818959689483,0,20.25
126.0,10.7037266512239,106.70375043824,Sổ hồng/Sổ đỏ,Chưa xác định,12.0,2.5,39,10.413223140495868,0.8605969537599891,30.0,7.626051619368618,0,5.35
144.0,15.954142796117416,108.25522338521388,Sổ hồng/Sổ đỏ,Tây,6.0,7.5,47,23.60655737704918,3.869927438860522,45.0,12.505979043097739,2,4.0
125.0,15.9876193423205,108.260716865056,Sổ hồng/Sổ đỏ,Chưa xác định,6.0,5.5,47,20.491803278688526,3.3593120128997587,33.0,9.708440991586476,1,5.0
150.0,11.4355024298225,106.681953043673,Sổ hồng/Sổ đỏ,Chưa xác định,5.0,25.0,42,29.411764705882355,5.767012687427913,125.0,50.700042137239386,2,0.859
242.0,17.3361698381453,106.753140965934,Sổ hồng/Sổ đỏ,Đông,12.0,5.0,72,20.0,1.6528925619834711,60.0,131.7421279341758,1,1.2
80.0,10.807514328932296,106.48118569052257,Sổ hồng/Sổ đỏ,Chưa xác định,5.0,2.5,52,15.686274509803923,3.075740099961554,12.5,24.039911197804567,0,1.38
100.0,11.1505945768685,106.58720949003902,Sổ hồng/Sổ đỏ,Chưa xác định,6.0,6.0,76,16.393442622950822,2.687449610319807,36.0,20.18819228037725,1,1.03
100.0,16.0187489242633,108.224913660211,Sổ hồng/Sổ đỏ,Tây Nam,5.0,7.5,3,19.607843137254903,3.844675124951942,37.5,4.648344368156934,2,6.6
90.0,20.60162921018309,105.69722153943322,Giấy tờ khác,Chưa xác định,6.0,5.0,8,14.754098360655739,2.418704649287826,30.0,50.19179993499771,1,0.6
200.0,15.5943073480257,108.521843515876,Sổ hồng/Sổ đỏ,Đông Bắc,5.0,5.0,68,39.21568627450981,7.689350249903884,25.0,61.53603282030864,1,0.7
75.0,20.8226509573204,106.553495325129,Sổ hồng/Sổ đỏ,Đông,6.0,2.5,16,12.295081967213115,2.015587207739855,15.0,13.882595361725484,0,0.6
665.0,11.640342,107.742034,Sổ hồng/Sổ đỏ,Chưa xác định,6.0,2.5,24,109.01639344262296,17.871539908626715,15.0,80.20399614426356,0,7.8
130.0,10.807198497866308,106.48158344007228,Sổ hồng/Sổ đỏ,Chưa xác định,5.0,2.5,52,25.490196078431374,4.998077662437525,12.5,23.991327613463078,0,2.25
89.5,21.2689006234619,105.876481060628,Sổ hồng/Sổ đỏ,Chưa xác định,3.5,2.5,1,24.86111111111111,6.905864197530864,8.75,22.66554759574822,0,1.55
300.0,10.633181985600324,106.97086629734592,Sổ hồng/Sổ đỏ,Chưa xác định,6.0,2.5,67,49.18032786885246,8.06234883095942,15.0,33.54850520154207,0,3.75
125.0,10.706850058671227,106.70604149507662,Sổ hồng/Sổ đỏ,Nam,4.0,12.0,39,30.487804878048784,7.436049970255802,48.0,7.304588081532797,2,10.0
64.0,11.4846108441351,106.869238902856,Sổ hồng/Sổ đỏ,Chưa xác định,10.0,2.5,69,6.336633663366337,0.6273894716204295,25.0,58.69458851469338,0,0.75
120.0,10.7774230775075,106.945634014115,Sổ hồng/Sổ đỏ,Chưa xác định,6.0,14.0,25,19.672131147540984,3.224939532383768,84.0,22.95319393289912,2,1.4
117.5,10.6819470841272,106.735357017002,Sổ hồng/Sổ đỏ,Chưa xác định,5.0,12.0,39,23.03921568627451,4.517493271818531,60.0,10.811210007210326,2,7.52
250.0,10.8165422589726,106.773540021139,Sổ hồng/Sổ đỏ,Tây,5.0,12.0,4,49.01960784313726,9.611687812379856,60.0,9.58962707858717,2,27.25
90.0,10.802933133379348,106.48881913284424,Sổ hồng/Sổ đỏ,Tây,5.0,12.0,52,17.647058823529413,3.460207612456748,60.0,23.137002665006854,2,1.782
60.0,21.0082195741263,105.743268477872,Sổ hồng/Sổ đỏ,Chưa xác định,7.0,2.5,26,8.450704225352114,1.1902400317397344,17.5,11.733069077739385,0,8.4
212.0,20.9720027419546,107.082844359364,Sổ hồng/Sổ đỏ,Đông Nam,6.0,7.5,7,34.75409836065574,5.69739317387799,45.0,4.399938548410698,2,8.4
126.0,21.28114204668449,106.21987937688507,Sổ hồng/Sổ đỏ,Tây Nam,7.0,54.0,91,17.746478873239436,2.499504066653442,378.0,18.252227133886826,2,18.0
154.0,10.8473755747234,106.840497903559,Sổ hồng/Sổ đỏ,Chưa xác định,7.0,8.0,93,21.690140845070424,3.0549494147986516,56.0,12.236520420187155,2,8.9
100.0,10.9287942326695,107.111268960541,Sổ hồng/Sổ đỏ,Chưa xác định,6.0,8.0,37,16.393442622950822,2.687449610319807,48.0,29.492502463735924,2,0.85
240.0,16.0720782552325,108.238542546288,Sổ hồng/Sổ đỏ,Đông Bắc,10.0,8.0,71,23.762376237623762,2.35271051857661,80.0,4.352510786951855,2,32.5
200.0,10.6752327634831,106.698648904825,Sổ hồng/Sổ đỏ,Đông Bắc,10.0,6.0,39,19.801980198019802,1.9605920988138419,60.0,10.771212709620128,1,6.8
109.0,12.2534123087316,109.157841287573,Sổ hồng/Sổ đỏ,Đông,5.16,5.0,6,20.722433460076047,3.939626133094306,25.8,4.524393557624106,1,2.4
80.0,10.798456224238782,106.82771955087188,Sổ hồng/Sổ đỏ,Nam,12.0,30.0,4,6.6115702479338845,0.5464107642920566,360.0,14.437175127151173,2,5.7
100.0,12.2164523037479,109.180157473034,Sổ hồng/Sổ đỏ,Tây Nam,5.0,13.0,6,19.607843137254903,3.844675124951942,65.0,3.06704396065461,2,7.5
200.0,10.6789709849812,106.855625219287,Sổ hồng/Sổ đỏ,Chưa xác định,6.0,2.5,67,32.786885245901644,5.374899220639614,15.0,20.066595090449027,0,1.65
100.0,19.9300824844012,105.524530141406,Sổ hồng/Sổ đỏ,Chưa xác định,5.0,2.5,18,19.607843137254903,3.844675124951942,12.5,29.658354786205184,0,1.3
161.0,20.41035745980817,105.98344076424836,Sổ hồng/Sổ đỏ,Chưa xác định,7.0,2.5,57,22.67605633802817,3.193810751834954,17.5,20.148013297303045,0,1.4
375.0,12.2070117873983,109.18625933269,Giấy tờ khác,Đông Bắc,6.0,2.5,6,61.47540983606558,10.077936038699276,15.0,3.7123320048762807,0,20.625
60.0,20.60102240824392,105.6977136390423,Sổ hồng/Sổ đỏ,Đông Nam,5.0,7.0,8,11.764705882352942,2.306805074971165,35.0,50.239041938812775,2,0.5
114.4,21.1726178453155,105.908865670999,Sổ hồng/Sổ đỏ,Chưa xác định,6.4,7.5,77,17.6,2.707692307692308,48.0,16.9990045231519,2,6.9
66.0,10.8285665343976,106.724124625662,Sổ hồng/Sổ đỏ,Chưa xác định,6.0,2.5,99,10.819672131147541,1.7737167428110725,15.0,6.883282906094424,0,5.4
80.0,10.7945663967592,106.764274205852,Sổ hồng/Sổ đỏ,Bắc,5.0,12.0,20,15.686274509803923,3.075740099961554,60.0,7.6271721720454995,2,13.3
150.0,20.9365248653235,106.881555689881,Giấy tờ khác,Chưa xác định,7.5,2.5,88,19.736842105263158,2.596952908587258,18.75,16.914223982984776,0,5.25
52.0,20.9175209701073,105.898442697043,Sổ hồng/Sổ đỏ,Chưa xác định,4.0,4.0,23,12.682926829268293,3.0933967876264132,16.0,13.16755980246439,1,2.7
108.0,20.620918810763985,105.92507263305846,Sổ hồng/Sổ đỏ,Đông,6.0,15.0,57,17.704918032786885,2.9024455791453914,90.0,33.60684254143166,2,2.808
100.0,10.941430552261,107.143913214389,Sổ hồng/Sổ đỏ,Nam,6.0,28.0,37,16.393442622950822,2.687449610319807,168.0,32.931551223466556,2,1.95
281.0,20.894628336122,106.664109123404,Giấy tờ khác,Chưa xác định,6.0,2.5,16,46.0655737704918,7.551733404998656,15.0,4.678328757577221,0,6.182
80.0,20.92626759026797,106.05761598516663,Sổ hồng/Sổ đỏ,Nam,5.0,13.5,23,15.686274509803923,3.075740099961554,67.5,23.98470941737587,2,6.9
150.0,11.0449941936802,106.689899517112,Sổ hồng/Sổ đỏ,Đông Bắc,7.5,16.0,29,19.736842105263158,2.596952908587258,120.0,8.284411449755586,2,3.88
78.0,21.028301078447,105.734848528593,Sổ hồng/Sổ đỏ,Chưa xác định,5.2,13.0,26,14.716981132075473,2.776788892844429,67.60000000000001,12.3874659454697,2,13.65
120.0,15.9492125651209,108.28499122387,Giấy tờ khác,Bắc,6.0,6.0,47,19.672131147540984,3.224939532383768,36.0,14.666732148378935,1,3.9
200.0,10.7720233504566,106.756841770685,Sổ hồng/Sổ đỏ,Đông,30.0,30.0,20,6.644518272425249,0.22074811536296507,900.0,6.394845594943645,2,40.0
105.0,12.287512568389,109.193458665349,Sổ hồng/Sổ đỏ,Nam,5.0,10.0,74,20.58823529411765,4.0369088811995395,50.0,5.428028587297255,2,6.2
113.0,20.8784273218677,106.681156776068,Sổ hồng/Sổ đỏ,Đông,5.0,2.5,16,22.156862745098042,4.344482891195695,12.5,2.485049964609833,0,18.08
124.0,10.3633971861671,107.082897340038,Sổ hồng/Sổ đỏ,Tây,6.5,6.5,48,18.78787878787879,2.8466483011937562,42.25,1.9405537097936258,2,8.2
110.0,21.0086680919314,105.936627413505,Sổ hồng/Sổ đỏ,Tây Nam,6.8,17.0,77,15.942028985507248,2.3104389834068475,115.6,8.835299316100572,2,18.5
73.3,10.8487035060319,106.748417954058,Sổ hồng/Sổ đỏ,Tây Bắc,6.0,6.0,99,12.01639344262295,1.9699005643644183,36.0,10.125178290391267,1,6.58
186.0,10.8635447290821,106.77987316134,Sổ hồng/Sổ đỏ,Chưa xác định,5.5,8.0,70,33.214285714285715,5.931122448979592,44.0,12.488835668905411,2,13.0
562.0,10.9756924190035,106.657165040136,Sổ hồng/Sổ đỏ,Tây,26.13,2.5,29,21.425848265345024,0.8168451492697303,65.325,0.7849148458711758,0,48.0
112.1,20.9933002702772,105.524354469333,Sổ hồng/Sổ đỏ,Chưa xác định,5.0,2.5,78,21.980392156862745,4.309880815071127,12.5,34.46155389182836,0,3.5872
80.0,10.753516516678,106.438061632711,Sổ hồng/Sổ đỏ,Chưa xác định,5.0,13.0,52,15.686274509803923,3.075740099961554,65.0,28.503143826584523,2,1.18
100.0,10.8453500226976,106.725944496111,Giấy tờ khác,Chưa xác định,4.5,2.5,99,21.73913043478261,4.725897920604916,11.25,8.686671203487636,0,8.0
100.0,16.0928295083563,108.125326080327,Sổ hồng/Sổ đỏ,Tây Bắc,5.0,7.5,55,19.607843137254903,3.844675124951942,37.5,9.258877142903547,2,4.7
100.0,16.0164598873135,108.232862777483,Sổ hồng/Sổ đỏ,Đông Bắc,5.0,33.0,3,19.607843137254903,3.844675124951942,165.0,5.34189106888623,2,14.4
140.0,10.7290724,106.8257241,Sổ hồng/Sổ đỏ,Chưa xác định,7.0,2.5,4,19.71830985915493,2.777226740726047,17.5,14.719500457857828,0,2.05
416.0,10.4557564276079,106.890164062669,Sổ hồng/Sổ đỏ,Chưa xác định,6.0,2.5,48,68.19672131147541,11.179790378930397,15.0,24.489870948709616,0,37.44
56.0,21.0009334329946,105.758090772009,Sổ hồng/Sổ đỏ,Chưa xác định,4.8,8.0,26,11.42857142857143,2.332361516034986,38.4,10.436357582294324,2,11.5
79.0,10.7859210565899,106.776890300229,Sổ hồng/Sổ đỏ,Chưa xác định,5.0,5.0,4,15.490196078431374,3.0372933487120344,25.0,8.721130524622282,1,8.97
85.0,10.688428541525,106.921048052044,Sổ hồng/Sổ đỏ,Chưa xác định,5.0,14.0,67,16.666666666666668,3.2679738562091507,70.0,26.05324164685781,2,1.2
110.0,12.2289599346509,109.179791339586,Hợp đồng mua bán,Nam,5.0,2.5,6,21.568627450980394,4.229142637447136,12.5,2.1385645216645286,0,8.47
96.0,10.682901777592814,106.7349019805156,Sổ hồng/Sổ đỏ,Chưa xác định,6.0,12.0,39,15.737704918032788,2.5799516259070145,72.0,10.694160273562796,2,12.7
100.0,10.805937816421,106.802731263999,Sổ hồng/Sổ đỏ,Tây Bắc,5.0,12.0,4,19.607843137254903,3.844675124951942,60.0,12.011487016281476,2,7.1
199.0,21.1242169985305,105.549491522982,Sổ hồng/Sổ đỏ,Tây Nam,6.0,4.5,32,32.622950819672134,5.348024724536415,27.0,26.845432822756297,1,4.6
277.2,16.0825443545965,108.157273554866,Giấy tờ khác,Tây Bắc,10.3,10.5,55,26.653846153846153,2.562869822485207,108.15,5.730435365653265,2,30.0
50.0,10.8923878886658,106.576386040374,Sổ hồng/Sổ đỏ,Chưa xác định,5.0,5.0,31,9.803921568627452,1.922337562475971,25.0,12.804737798347205,1,2.25
174.5,21.206220353446,105.791688969779,Sổ hồng/Sổ đỏ,Đông,5.0,4.0,1,34.21568627450981,6.708958093041139,20.0,20.79818801639411,1,3.141
100.0,21.042772472864,105.519950241683,Sổ hồng/Sổ đỏ,Chưa xác định,6.0,6.0,32,16.393442622950822,2.687449610319807,36.0,33.445492031004456,1,2.9
290.0,10.5314912451956,106.614822500144,Sổ hồng/Sổ đỏ,Chưa xác định,7.0,30.0,97,40.845070422535215,5.7528268200753825,210.0,28.266916290546636,2,5.5
250.0,10.8165665166557,106.774683674237,Sổ hồng/Sổ đỏ,Tây Bắc,10.0,30.0,4,24.752475247524753,2.4507401235173023,300.0,9.698269842053532,2,26.25
202.0,15.73784852745728,108.360859185292,Sổ hồng/Sổ đỏ,Tây Bắc,8.0,7.5,38,24.938271604938272,3.0787989635726265,60.0,39.07502504159586,2,1.95
403.0,21.3125076681571,105.87414857917,Sổ hồng/Sổ đỏ,Tây Bắc,21.0,6.0,64,19.09952606635071,0.905190808831787,126.0,25.22833725110624,1,3.0
100.0,10.7560464741579,106.624405869597,Sổ hồng/Sổ đỏ,Chưa xác định,7.0,8.0,79,14.084507042253522,1.9837333862328905,56.0,8.267097389786587,2,2.3
94.6,12.20948633375914,109.19375594705345,Sổ hồng/Sổ đỏ,Đông,5.0,5.0,6,18.54901960784314,3.6370626682045373,25.0,3.2751953521578114,1,4.9
176.0,10.791200247433434,106.7780898547343,Sổ hồng/Sổ đỏ,Chưa xác định,6.0,12.0,4,28.852459016393443,4.72991131416286,72.0,8.970649605932119,2,18.48
300.0,10.707052922398471,106.7065055781884,Sổ hồng/Sổ đỏ,Chưa xác định,10.0,12.0,39,29.702970297029704,2.940888148220763,120.0,7.288244940272932,2,23.1
110.0,15.9553204581234,108.281901859278,Sổ hồng/Sổ đỏ,Đông Bắc,5.0,5.5,47,21.568627450980394,4.229142637447136,27.5,13.926571246221181,1,3.1
81.0,10.4054706706751,107.260709176382,Sổ hồng/Sổ đỏ,Chưa xác định,6.8,8.0,14,11.73913043478261,1.7013232514177696,54.4,20.396771967957406,2,8.7
120.0,20.6385088514265,105.879259326266,Sổ hồng/Sổ đỏ,Nam,6.0,20.0,57,19.672131147540984,3.224939532383768,120.0,38.57067293734356,2,3.3
176.7,15.879829074419,108.324112189201,Sổ hồng/Sổ đỏ,Tây Nam,12.0,2.5,38,14.603305785123966,1.20688477563008,30.0,23.380804113872887,0,8.835
340.0,10.8823256517682,106.682076223766,Sổ hồng/Sổ đỏ,Chưa xác định,6.0,2.5,99,55.73770491803279,9.137328675087343,15.0,11.402800187322464,0,8.3
107.7,12.2530790321245,109.111842525168,Sổ hồng/Sổ đỏ,Bắc,5.0,4.0,6,21.117647058823533,4.140715109573242,20.0,9.356719915350885,1,1.75
60.0,10.8149228342937,106.797379553318,Sổ hồng/Sổ đỏ,Tây Nam,5.0,10.0,4,11.764705882352942,2.306805074971165,50.0,11.823465865907421,2,4.7
52.0,10.8490891040319,106.693317243772,Sổ hồng/Sổ đỏ,Chưa xác định,6.0,6.0,99,8.524590163934427,1.3974737973662996,36.0,8.578078945965567,1,4.5
