area,lat,lon,legal,front_width,access_road,floors,bedrooms,bathrooms,interior,is_corner,road_class,price
40.0,20.9963231575703,105.846118396312,Giấy tờ khác,5.0,30.0,8,5,5,Nhà trống,0,2,30.9
50.0,21.0320601777798,105.824890167914,Sổ hồng/Sổ đỏ,5.5,5.5,5,4,4,Nhà trống,1,1,23.5
43.6,20.9814991774278,105.848583483743,Sổ hồng/Sổ đỏ,4.5,2.5,5,1,4,Đầy đủ,0,0,7.45
80.0,20.9955491607413,105.817262680092,Sổ hồng/Sổ đỏ,9.0,2.5,7,4,4,Đầy đủ,0,0,22.7
60.0,21.0281491201337,105.892922282196,Sổ hồng/Sổ đỏ,4.0,3.0,6,4,4,Đầy đủ,0,0,18.6
35.0,20.9833782976632,105.841079489932,Sổ hồng/Sổ đỏ,7.0,2.5,6,4,4,Nhà trống,0,0,8.55
65.0,21.0428319879257,105.825784692296,Sổ hồng/Sổ đỏ,6.0,7.0,5,4,4,Đầy đủ,1,2,34.9
85.0,21.0187118,105.7924762,Sổ hồng/Sổ đỏ,4.8,2.5,9,4,4,Đầy đủ,1,0,30.0
62.0,21.0504680168187,105.741110667215,Sổ hồng/Sổ đỏ,5.0,4.0,5,6,7,Nhà trống,0,1,12.8
61.0,20.9708033787209,105.747474880698,Sổ hồng/Sổ đỏ,5.0,6.0,3,3,3,Thỏa thuận,0,1,13.6
46.0,21.0417500920045,105.786427567725,Sổ hồng/Sổ đỏ,4.5,2.5,5,4,4,Đầy đủ,0,0,11.0
62.0,20.9231098695769,105.857609047472,Sổ hồng/Sổ đỏ,5.8,2.5,6,5,5,Cơ bản,1,0,12.7
45.0,20.9751997080774,105.786618519079,Sổ hồng/Sổ đỏ,4.5,5.0,5,4,4,Cơ bản,0,1,12.5
22.0,21.0198500311485,105.842665610858,Sổ hồng/Sổ đỏ,4.5,2.5,2,4,4,Nhà trống,0,0,6.89
52.0,20.9763953728033,105.791134415227,Sổ hồng/Sổ đỏ,4.2,6.0,3,3,2,Cơ bản,0,1,16.8
33.0,21.0083731099964,105.903440073503,Sổ hồng/Sổ đỏ,4.5,3.0,3,3,3,Cơ bản,0,0,4.6
33.0,21.0387742239426,105.93435893634,Sổ hồng/Sổ đỏ,4.5,2.7,5,3,4,Đầy đủ,0,0,5.0
42.5,21.0208377,105.8217922,Sổ hồng/Sổ đỏ,5.0,2.0,5,4,5,Đầy đủ,0,0,8.15
80.0,20.9750135118651,105.786713932157,Sổ hồng/Sổ đỏ,5.0,2.5,7,4,4,Thỏa thuận,0,0,43.0
33.0,20.9306595465993,105.717169060968,Sổ hồng/Sổ đỏ,4.0,3.5,4,3,4,Đầy đủ,0,1,3.5
50.0,20.9193863921466,105.843471812638,Sổ hồng/Sổ đỏ,4.5,2.5,5,5,5,Đầy đủ,0,0,7.9
40.0,20.9798086832121,105.774102321538,Sổ hồng/Sổ đỏ,4.7,2.5,5,4,4,Đầy đủ,0,0,7.6
76.0,21.0037616489286,105.811202462349,Sổ hồng/Sổ đỏ,8.3,2.5,7,4,4,Đầy đủ,1,0,21.0
36.0,21.0351017367796,105.800105687702,Sổ hồng/Sổ đỏ,4.5,2.5,4,4,4,Đầy đủ,0,0,9.6
150.0,21.0347286994013,105.825155163764,Sổ hồng/Sổ đỏ,7.0,2.5,5,4,4,Đầy đủ,0,0,32.0
57.0,20.9597790831986,105.799203429724,Sổ hồng/Sổ đỏ,5.0,2.5,4,4,3,Nhà trống,1,0,9.55
79.0,21.0335264442377,105.810730379741,Sổ hồng/Sổ đỏ,4.5,4.0,5,4,4,Cơ bản,0,1,34.5
38.0,21.0530675618039,105.731338166291,Sổ hồng/Sổ đỏ,4.5,2.5,5,6,4,Thỏa thuận,0,0,8.7
70.0,21.0132480444084,105.848745304989,Sổ hồng/Sổ đỏ,5.3,5.0,4,8,8,Đầy đủ,1,1,42.0
56.0,21.0179509628992,105.841692526806,Sổ hồng/Sổ đỏ,3.4,2.5,5,4,4,Đầy đủ,1,0,8.8
50.0,21.0396894083822,105.882218405858,Sổ hồng/Sổ đỏ,4.0,2.5,8,5,4,Đầy đủ,0,0,31.8
98.0,21.008373789529,105.801607043683,Sổ hồng/Sổ đỏ,4.5,2.5,8,4,4,Thỏa thuận,0,0,68.0
38.0,20.9782941163341,105.8047882282,Sổ hồng/Sổ đỏ,3.3,4.0,5,6,6,Đầy đủ,0,1,9.4
70.0,21.016244216354,105.808059520594,Sổ hồng/Sổ đỏ,5.0,2.5,8,4,4,Đầy đủ,0,0,45.0
52.0,21.024997220304,105.907479678334,Sổ hồng/Sổ đỏ,4.5,3.0,5,4,3,Thỏa thuận,0,0,13.5
90.0,20.9681424742567,105.772473771237,Sổ hồng/Sổ đỏ,6.8,2.5,4,4,4,Thỏa thuận,0,0,25.5
35.0,20.9398784788305,105.764381463632,Sổ hồng/Sổ đỏ,4.0,3.0,5,5,3,Nhà trống,1,0,7.8
50.3,20.9650600489762,105.775173432777,Sổ hồng/Sổ đỏ,3.3,2.5,3,3,2,Đầy đủ,1,0,10.563
37.0,21.0385818034367,105.934623055408,Sổ hồng/Sổ đỏ,5.5,4.0,6,4,4,Đầy đủ,1,1,8.6
35.0,20.9956982009166,105.817550331578,Sổ hồng/Sổ đỏ,4.0,3.0,4,4,4,Đầy đủ,0,0,8.9
38.0,21.0426515443962,105.737206145651,Sổ hồng/Sổ đỏ,5.2,3.0,5,3,4,Nhà trống,1,0,6.98
47.0,21.0338935973894,105.916002106852,Sổ hồng/Sổ đỏ,9.0,2.5,4,3,3,Đầy đủ,0,0,7.98
36.0,21.01530445678364,105.85660948888624,Sổ hồng/Sổ đỏ,5.0,2.5,5,3,5,Đầy đủ,0,0,11.1
76.0,2.0,105.902169472782,Sổ hồng/Sổ đỏ,6.8,4.0,4,4,3,Đầy đủ,0,1,12.1
74.0,21.0499312999433,105.786728284912,Sổ hồng/Sổ đỏ,4.0,10.0,5,4,5,Cơ bản,0,2,26.6
90.0,21.0236285188805,105.817882300375,Sổ hồng/Sổ đỏ,5.0,20.0,9,4,4,Đầy đủ,0,2,59.0
72.0,21.0175990757105,105.800780471413,Sổ hồng/Sổ đỏ,4.5,7.0,9,8,8,Đầy đủ,0,2,34.8
64.0,21.0538006526252,105.808518767101,Sổ hồng/Sổ đỏ,5.0,2.5,6,5,5,Nhà trống,0,0,13.6
38.0,21.0230847973268,105.794850411592,Sổ hồng/Sổ đỏ,4.5,2.5,5,4,4,Đầy đủ,0,0,7.2
37.0,21.0232190265848,105.794808578211,Sổ hồng/Sổ đỏ,4.5,2.5,6,6,6,Đầy đủ,0,0,8.0
36.0,20.9679729544273,105.797158663036,Sổ hồng/Sổ đỏ,4.5,2.5,5,4,4,Đầy đủ,1,0,8.0
35.0,21.0475613387024,105.781290312549,Sổ hồng/Sổ đỏ,4.2,2.5,5,3,4,Cơ bản,0,0,11.5
60.0,21.046474121284,105.799008396332,Sổ hồng/Sổ đỏ,6.0,2.5,5,4,4,Thỏa thuận,0,0,23.0
45.0,21.0378075917853,105.810829148242,Sổ hồng/Sổ đỏ,4.5,2.5,5,3,4,Nhà trống,0,0,8.2
90.0,20.9891558004885,105.87804663497,Giấy tờ khác,4.5,2.5,5,4,4,Thỏa thuận,0,0,15.0
58.0,21.0250263173696,105.88482055078,Sổ hồng/Sổ đỏ,5.0,2.5,5,4,4,Nhà trống,0,0,12.8
51.6,20.9682898448294,105.772158143469,Sổ hồng/Sổ đỏ,2.46,2.5,2,4,4,Nhà trống,0,0,16.0
52.0,20.9842497364061,105.799971588636,Sổ hồng/Sổ đỏ,4.6,2.5,8,4,4,Đầy đủ,0,0,12.5
48.0,20.9627854811212,105.711329996826,Sổ hồng/Sổ đỏ,4.5,2.5,4,4,2,Đầy đủ,0,0,3.5
63.0,20.9966277013769,105.824690241299,Sổ hồng/Sổ đỏ,5.0,2.5,4,4,4,Nhà trống,0,0,27.89
30.0,20.9440016894954,105.703220161539,Sổ hồng/Sổ đỏ,4.5,2.5,4,4,4,Nhà trống,0,0,3.5
80.0,20.9979151287309,105.817235777231,Sổ hồng/Sổ đỏ,5.0,20.0,7,7,7,Đầy đủ,0,2,27.0
43.0,21.0349580612642,105.784100636362,Sổ hồng/Sổ đỏ,3.0,3.0,5,4,5,Đầy đủ,1,0,8.28
60.0,20.9934739775001,105.760116746732,Sổ hồng/Sổ đỏ,4.5,2.5,6,5,5,Đầy đủ,0,0,14.2
40.0,21.0382501004517,105.873208144469,Sổ hồng/Sổ đỏ,4.5,2.5,6,4,4,Đầy đủ,0,0,10.9
30.0,20.9838141335552,105.850374797019,Sổ hồng/Sổ đỏ,3.5,5.0,5,3,4,Đầy đủ,0,1,8.6
35.0,20.9744589183421,105.785280912321,Sổ hồng/Sổ đỏ,3.4,6.0,1,2,1,Cơ bản,0,1,10.68
55.0,21.0216652861772,105.800920985124,Sổ hồng/Sổ đỏ,4.0,55.0,7,4,4,Đầy đủ,1,2,26.5
202.0,21.0382678877287,105.764421912694,Sổ hồng/Sổ đỏ,8.8,3.0,3,5,4,Nhà trống,0,0,34.0
40.0,20.9762526946683,105.791293536312,Sổ hồng/Sổ đỏ,4.0,3.0,5,4,4,Đầy đủ,0,0,9.0
20.0,20.997957979975,105.850536967916,Sổ hồng/Sổ đỏ,3.0,2.0,4,3,3,Đầy đủ,1,0,5.05
48.0,21.0430209832188,105.82483956958,Sổ hồng/Sổ đỏ,4.5,2.5,7,11,11,Đầy đủ,0,0,16.0
207.0,21.0595246824039,105.7835344785,Sổ hồng/Sổ đỏ,4.5,2.5,6,4,4,Nhà trống,1,0,70.0
60.0,21.0572169098444,105.751260922076,Sổ hồng/Sổ đỏ,4.5,5.0,7,4,4,Đầy đủ,0,1,21.6
72.0,21.0900566873729,105.804559470113,Sổ hồng/Sổ đỏ,5.5,2.5,3,4,5,Nhà trống,1,0,13.25
58.0,21.0306890010574,105.769209867208,Sổ hồng/Sổ đỏ,4.5,2.5,5,6,4,Nhà trống,0,0,12.0
125.0,21.0020232183201,105.844481316354,Sổ hồng/Sổ đỏ,7.0,2.5,3,6,5,Thỏa thuận,1,0,66.0
50.0,21.0326001639785,105.808750262587,Sổ hồng/Sổ đỏ,4.0,2.5,6,4,4,Nhà trống,1,0,18.0
53.0,21.0006626394058,105.863417053981,Sổ hồng/Sổ đỏ,4.5,2.5,5,4,4,Đầy đủ,0,0,18.5
30.0,20.989034321329,105.877919246175,Sổ hồng/Sổ đỏ,4.5,2.5,5,3,4,Đầy đủ,0,0,6.9
112.0,20.9966511428118,105.842725189,Sổ hồng/Sổ đỏ,8.0,12.0,6,9,8,Đầy đủ,0,2,36.0
35.0,20.997092250007547,105.74497049834788,Giấy tờ khác,4.0,3.0,5,3,4,Đầy đủ,1,0,6.5
51.0,20.9633686703194,105.711419281027,Sổ hồng/Sổ đỏ,4.5,5.0,4,4,3,Cơ bản,0,1,5.6
82.5,21.0318240031882,105.900393156083,Giấy tờ khác,6.4,2.5,7,6,9,Đầy đủ,0,0,23.0
60.0,20.9818824861463,105.879719347311,Sổ hồng/Sổ đỏ,5.5,2.5,5,4,4,Thỏa thuận,1,0,16.0
55.0,21.0263912505304,105.833751656097,Sổ hồng/Sổ đỏ,4.2,4.0,7,4,6,Đầy đủ,0,1,18.95
35.5,21.0025309901612,105.861636474607,Sổ hồng/Sổ đỏ,5.8,3.0,5,3,4,Đầy đủ,0,0,8.9
53.0,21.0496315050155,105.866749566516,Giấy tờ khác,4.5,2.5,7,5,5,Thỏa thuận,0,0,21.0
39.0,21.0536844762179,105.808896818009,Sổ hồng/Sổ đỏ,4.5,2.5,5,4,4,Đầy đủ,1,0,8.8
32.0,20.989202185194,105.718703068741,Sổ hồng/Sổ đỏ,3.5,2.0,5,3,4,Cơ bản,0,0,5.3
30.0,20.9839609407635,105.864051769841,Sổ hồng/Sổ đỏ,3.1,4.0,5,4,4,Thỏa thuận,0,1,4.8
34.1,21.0427483109908,105.824089271226,Sổ hồng/Sổ đỏ,6.0,3.0,3,4,3,Nhà trống,0,0,10.35
38.0,20.9884161276789,105.856849722013,Sổ hồng/Sổ đỏ,6.0,2.5,6,3,4,Thỏa thuận,0,0,14.0
126.0,21.0574066245962,105.835362747049,Sổ hồng/Sổ đỏ,7.5,5.0,7,11,11,Đầy đủ,0,1,72.0
40.0,21.0146851801211,105.820818251695,Sổ hồng/Sổ đỏ,4.5,2.5,5,6,5,Đầy đủ,0,0,8.95
100.0,21.0316530588099,105.825486276195,Sổ hồng/Sổ đỏ,4.5,8.0,5,6,6,Đầy đủ,1,2,37.0
36.0,20.9983727386287,105.887238704685,Sổ hồng/Sổ đỏ,4.5,5.0,4,4,4,Đầy đủ,0,1,5.6
45.0,21.0393484490738,105.769990389828,Sổ hồng/Sổ đỏ,4.0,5.0,7,4,7,Cơ bản,0,1,15.5
30.0,20.9950771745392,105.856863632167,Sổ hồng/Sổ đỏ,4.0,2.5,5,2,4,Đầy đủ,0,0,8.39
60.0,21.0159398336452,105.80993358522,Sổ hồng/Sổ đỏ,6.8,2.5,6,4,4,Nhà trống,0,0,21.5
25.0,21.0459736743982,105.812895279062,Sổ hồng/Sổ đỏ,4.5,2.5,5,3,2,Thỏa thuận,1,0,6.85
40.0,20.9342456668673,105.852069340427,Sổ hồng/Sổ đỏ,3.5,8.0,6,5,5,Đầy đủ,0,2,12.8
36.0,21.0716732487512,105.900856132222,Sổ hồng/Sổ đỏ,6.0,2.5,5,3,4,Đầy đủ,0,0,6.9
50.0,21.035863297023656,105.7666316976546,Sổ hồng/Sổ đỏ,8.0,2.5,5,5,4,Cơ bản,1,0,12.665
55.0,20.9965429132377,105.826189523028,Sổ hồng/Sổ đỏ,5.0,8.0,7,7,7,Đầy đủ,0,2,20.0
60.0,21.0263260408864,105.893338758039,Sổ hồng/Sổ đỏ,4.5,2.5,8,4,6,Đầy đủ,0,0,19.5
38.4,20.95066817061,105.803610498576,Sổ hồng/Sổ đỏ,3.5,3.0,4,4,3,Cơ bản,1,0,7.9
33.0,21.022462694567,105.79534457105,Sổ hồng/Sổ đỏ,4.0,2.5,5,4,4,Cơ bản,0,0,7.85
70.0,21.0320817,105.8302979,Sổ hồng/Sổ đỏ,5.0,10.0,6,4,4,Nhà trống,1,2,35.0
50.0,20.9881610844393,105.793128060873,Sổ hồng/Sổ đỏ,4.0,2.5,6,9,4,Cơ bản,0,0,16.4
30.0,20.9495040419433,105.841972243303,Sổ hồng/Sổ đỏ,3.0,12.0,6,5,5,Đầy đủ,0,2,10.8
68.0,21.0127122104152,105.84101508261,Sổ hồng/Sổ đỏ,4.5,20.0,7,4,4,Đầy đủ,0,2,14.8
133.0,21.0157075125085,105.820851398406,Sổ hồng/Sổ đỏ,4.5,2.5,5,4,4,Thỏa thuận,1,0,17.8
148.0,21.0319391874757,105.800011648834,Giấy tờ khác,8.5,8.5,3,4,4,Cơ bản,0,2,38.3
40.0,20.9830115333916,105.815305714571,Sổ hồng/Sổ đỏ,3.3,2.0,5,8,4,Đầy đủ,0,0,9.1
60.0,21.0163717119528,105.838697174469,Sổ hồng/Sổ đỏ,4.5,2.5,3,6,4,Cơ bản,1,0,20.7
33.0,20.9828673338368,105.821207761076,Sổ hồng/Sổ đỏ,4.0,2.5,5,4,4,Nhà trống,0,0,9.35
58.0,20.9971058929639,105.821764722624,Sổ hồng/Sổ đỏ,4.5,4.0,5,5,5,Đầy đủ,0,1,15.2
44.0,21.0116428023885,105.857098617475,Sổ hồng/Sổ đỏ,4.5,2.5,5,4,4,Thỏa thuận,0,0,10.1
75.0,21.0625279867004,105.917964166383,Sổ hồng/Sổ đỏ,5.4,8.0,7,6,7,Nhà trống,0,2,25.0
35.0,21.0069913219508,105.815146226838,Sổ hồng/Sổ đỏ,4.6,2.5,6,3,4,Đầy đủ,1,0,9.8
80.0,21.0315859021955,105.774449691995,Giấy tờ khác,4.5,2.5,9,4,4,Thỏa thuận,0,0,50.0
34.0,21.0275849098085,105.798524647073,Sổ hồng/Sổ đỏ,3.5,3.5,6,5,5,Đầy đủ,1,1,10.6
90.0,20.9774070183899,105.835875211229,Sổ hồng/Sổ đỏ,6.0,10.0,4,4,4,Đầy đủ,0,2,28.0
45.0,20.9670991549,105.765084775865,Sổ hồng/Sổ đỏ,7.0,2.5,3,3,4,Nhà trống,1,0,11.2
150.0,21.0106944563157,105.799635535573,Sổ hồng/Sổ đỏ,12.0,6.0,4,4,4,Cơ bản,0,1,60.0
38.55,21.0318279616258,105.82511655011,Sổ hồng/Sổ đỏ,4.5,2.5,4,4,4,Đầy đủ,0,0,7.69
38.0,21.0607659422611,105.809020872695,Sổ hồng/Sổ đỏ,3.5,50.0,5,3,4,Đầy đủ,1,2,9.5
45.0,21.0082116712559,105.903413607287,Sổ hồng/Sổ đỏ,5.0,6.0,6,4,4,Đầy đủ,1,1,13.6
38.0,21.0052522518017,105.835508552308,Sổ hồng/Sổ đỏ,4.5,2.5,5,4,4,Nhà trống,0,0,12.99
60.0,21.0164432205539,105.822636286846,Sổ hồng/Sổ đỏ,6.0,2.5,5,5,5,Đầy đủ,0,0,41.0
38.0,21.0679324646053,105.900103560483,Sổ hồng/Sổ đỏ,4.0,3.5,6,5,4,Đầy đủ,0,1,11.3
120.0,21.0307062807451,105.769481468932,Sổ hồng/Sổ đỏ,4.5,13.0,9,9,9,Đầy đủ,0,2,67.999
66.0,20.9937527550526,105.760873674743,Sổ hồng/Sổ đỏ,4.5,3.5,4,3,3,Đầy đủ,0,1,10.0
110.0,21.0515525665979,105.811414570464,Sổ hồng/Sổ đỏ,7.0,2.5,4,4,4,Cơ bản,1,0,49.0
39.0,21.0450651825916,105.780929447907,Sổ hồng/Sổ đỏ,4.6,3.5,6,3,4,Đầy đủ,1,1,10.5
64.4,20.9682206274257,105.772005839538,Sổ hồng/Sổ đỏ,4.8,2.5,2,4,4,Nhà trống,0,0,12.55
90.0,20.9686458000609,105.772335633435,Sổ hồng/Sổ đỏ,3.5,2.5,5,4,4,Đầy đủ,0,0,45.0
50.0,20.9861638786368,105.806517882625,Sổ hồng/Sổ đỏ,4.5,2.5,7,4,4,Thỏa thuận,0,0,12.0
60.0,21.0252798257124,105.827598112678,Sổ hồng/Sổ đỏ,4.3,3.0,5,4,3,Đầy đủ,0,0,12.0
48.0,21.0027931088444,105.865875418797,Sổ hồng/Sổ đỏ,4.5,2.5,6,4,5,Cơ bản,0,0,16.2
45.0,21.0559738480893,105.809128752429,Sổ hồng/Sổ đỏ,4.5,2.5,6,4,4,Đầy đủ,0,0,12.6
35.0,21.0408520316078,105.779261156167,Sổ hồng/Sổ đỏ,5.0,5.0,6,4,4,Đầy đủ,0,1,10.0
60.0,21.0381013,105.797596,Sổ hồng/Sổ đỏ,4.0,7.0,5,6,4,Nhà trống,0,2,14.0
30.0,20.9834580727367,105.850275943613,Sổ hồng/Sổ đỏ,3.5,2.5,5,3,4,Đầy đủ,0,0,8.6
42.0,21.0089966190354,105.854153556566,Sổ hồng/Sổ đỏ,4.0,3.0,6,4,4,Đầy đủ,1,0,12.9
100.0,21.1849356293372,105.725974621335,Sổ hồng/Sổ đỏ,4.9,2.5,5,4,4,Nhà trống,0,0,7.8
212.0,21.0224771472102,105.846906817978,Sổ hồng/Sổ đỏ,4.5,2.5,3,4,4,Thỏa thuận,1,0,85.0
50.0,21.0441380044085,105.809846709751,Sổ hồng/Sổ đỏ,4.2,12.0,9,7,8,Nhà trống,0,2,28.0
65.0,21.0165686080115,105.822916338423,Sổ hồng/Sổ đỏ,5.5,10.0,8,10,10,Đầy đủ,0,2,27.0
100.0,21.0163473284055,105.800831669696,Sổ hồng/Sổ đỏ,4.8,6.0,5,4,4,Đầy đủ,0,1,35.0
51.0,21.0295192704632,105.775485862559,Sổ hồng/Sổ đỏ,5.0,2.5,4,4,5,Đầy đủ,0,0,8.9
77.0,21.0647726374565,105.806118370359,Sổ hồng/Sổ đỏ,4.2,2.5,6,4,5,Đầy đủ,0,0,28.0
90.0,21.0451642575169,105.792071705667,Sổ hồng/Sổ đỏ,5.0,2.5,9,7,4,Đầy đủ,0,0,63.0
60.0,21.0494664796759,105.806854019817,Sổ hồng/Sổ đỏ,4.5,2.5,5,4,4,Thỏa thuận,0,0,10.9
48.0,21.0286616910718,105.830813676209,Sổ hồng/Sổ đỏ,4.2,2.5,5,5,4,Nhà trống,1,0,9.6
90.0,21.012146109206,105.801016418266,Sổ hồng/Sổ đỏ,5.5,20.0,5,4,4,Đầy đủ,1,2,55.0
108.0,21.0183701432702,105.792434014502,Sổ hồng/Sổ đỏ,4.5,2.5,6,6,4,Thỏa thuận,0,0,31.9
40.0,20.9773882951452,105.804950109989,Sổ hồng/Sổ đỏ,4.5,2.5,5,6,4,Đầy đủ,0,0,9.5
98.0,21.0040904108485,105.803096609124,Sổ hồng/Sổ đỏ,6.2,2.5,5,4,4,Nhà trống,0,0,43.5
40.0,20.9793863536585,105.821204685673,Sổ hồng/Sổ đỏ,3.5,4.0,5,6,7,Đầy đủ,1,1,8.0
128.0,20.9781381637219,105.835859904642,Sổ hồng/Sổ đỏ,10.0,10.0,5,4,4,Nhà trống,1,2,38.4
39.0,21.0536607922181,105.808919804137,Sổ hồng/Sổ đỏ,3.9,7.0,6,8,5,Nhà trống,0,2,16.5
80.0,20.9961587288082,105.842937213672,Sổ hồng/Sổ đỏ,6.0,12.0,5,6,5,Đầy đủ,0,2,25.0
44.0,21.0204429816155,105.821649068595,Sổ hồng/Sổ đỏ,4.0,3.0,5,4,4,Đầy đủ,0,0,13.0
40.0,21.0003900206832,105.828005186982,Sổ hồng/Sổ đỏ,3.5,5.0,5,6,4,Đầy đủ,0,1,16.68
42.0,21.0225392041061,105.914108846844,Giấy tờ khác,4.5,2.5,5,3,4,Đầy đủ,0,0,7.0
30.0,21.0092200298034,105.860734015986,Sổ hồng/Sổ đỏ,4.5,2.5,5,5,4,Nhà trống,1,0,13.68
50.0,21.0242149817401,105.902459710801,Sổ hồng/Sổ đỏ,10.0,2.5,6,4,5,Đầy đủ,1,0,11.0
65.0,21.0437163934844,105.898347445292,Sổ hồng/Sổ đỏ,4.0,6.0,8,4,6,Đầy đủ,0,1,21.5
140.0,21.0531117375015,105.876301485104,Sổ hồng/Sổ đỏ,4.5,2.5,7,4,4,Nhà trống,0,0,45.0
44.0,21.042623709729245,105.83317779430035,Sổ hồng/Sổ đỏ,3.8,2.0,6,3,5,Đầy đủ,0,0,14.0
57.0,21.0376916995756,105.800891402521,Sổ hồng/Sổ đỏ,4.5,2.5,5,6,5,Nhà trống,0,0,13.8
89.0,21.0430527432205,105.774912603216,Sổ hồng/Sổ đỏ,4.5,2.5,9,4,4,Nhà trống,0,0,39.4
43.0,21.0396708890231,105.828238115823,Sổ hồng/Sổ đỏ,5.6,3.2,5,3,4,Nhà trống,1,0,12.0
83.0,21.0458196125877,105.750575699743,Sổ hồng/Sổ đỏ,7.0,2.5,9,4,4,Đầy đủ,1,0,33.8
57.0,21.0468122966704,105.846988273586,Sổ hồng/Sổ đỏ,4.5,2.5,5,4,4,Đầy đủ,0,0,12.5
45.0,21.0451883954205,105.762537688676,Sổ hồng/Sổ đỏ,3.0,10.0,5,3,4,Nhà trống,0,2,12.95
40.0,20.9687074415607,105.769062535434,Sổ hồng/Sổ đỏ,4.0,12.0,5,4,4,Đầy đủ,0,2,18.5
50.0,21.0460336505254,105.811194220121,Sổ hồng/Sổ đỏ,4.0,2.5,4,4,4,Đầy đủ,1,0,8.7
84.0,21.0197976642358,105.823907902024,Sổ hồng/Sổ đỏ,4.5,2.5,6,5,6,Đầy đủ,0,0,27.0
36.0,20.9911423774015,105.813435215286,Sổ hồng/Sổ đỏ,4.0,2.5,6,4,5,Đầy đủ,0,0,8.55
42.0,21.0043453405564,105.678128412744,Sổ hồng/Sổ đỏ,4.5,4.5,4,4,3,Cơ bản,0,1,4.6
38.0,21.045733469437,105.881107350257,Sổ hồng/Sổ đỏ,4.5,2.5,5,3,4,Đầy đủ,1,0,13.2
36.0,21.0319120398702,105.799150833236,Sổ hồng/Sổ đỏ,4.5,2.5,6,3,4,Thỏa thuận,0,0,12.0
135.0,20.973643361873,105.86639624555,Sổ hồng/Sổ đỏ,6.5,30.0,1,1,1,Thỏa thuận,1,2,56.0
30.0,21.0355776661768,105.850963289791,Sổ hồng/Sổ đỏ,4.0,2.5,4,2,2,Thỏa thuận,0,0,8.2
250.0,21.0125644719956,105.820563535086,Sổ hồng/Sổ đỏ,7.5,2.5,5,4,4,Đầy đủ,0,0,89.5
70.0,20.9975743105937,105.846015924908,Sổ hồng/Sổ đỏ,4.0,15.0,5,8,8,Nhà trống,1,2,24.0
45.0,21.064263378244146,105.80958405740628,Sổ hồng/Sổ đỏ,4.0,2.5,5,6,4,Cơ bản,0,0,14.0
60.0,21.0561664120193,105.902061360836,Sổ hồng/Sổ đỏ,4.5,2.5,8,4,4,Đầy đủ,0,0,25.9
45.0,21.0412635812248,105.786321008247,Sổ hồng/Sổ đỏ,4.5,2.5,4,4,3,Đầy đủ,0,0,37.0
58.0,21.0233876697716,105.80601357346,Giấy tờ khác,5.0,8.0,5,4,4,Nhà trống,1,2,26.8
22.0,20.988507526740523,105.8777853768992,Sổ hồng/Sổ đỏ,3.0,2.0,5,3,4,Đầy đủ,0,0,3.8
70.0,21.0382649586938,105.811007842993,Sổ hồng/Sổ đỏ,5.5,10.0,8,4,10,Đầy đủ,0,2,36.0
22.0,20.9980074295951,105.866831710439,Sổ hồng/Sổ đỏ,3.3,2.5,5,3,3,Đầy đủ,0,0,5.75
39.0,21.0088410433102,105.814745414636,Sổ hồng/Sổ đỏ,4.5,2.5,5,4,4,Thỏa thuận,0,0,9.78
62.0,21.0209161784245,105.808662097238,Sổ hồng/Sổ đỏ,4.5,2.5,9,4,4,Nhà trống,0,0,13.9
55.0,21.0277492913697,105.829951953368,Sổ hồng/Sổ đỏ,4.5,2.5,4,4,4,Nhà trống,1,0,29.9
45.0,21.010757937061,105.799585835527,Sổ hồng/Sổ đỏ,3.5,2.5,6,3,5,Thỏa thuận,0,0,16.9
80.0,20.9753035743708,105.786340463067,Sổ hồng/Sổ đỏ,5.0,2.5,7,4,4,Thỏa thuận,0,0,43.0
70.0,20.9986388872983,105.837673799469,Sổ hồng/Sổ đỏ,3.8,7.0,6,8,6,Nhà trống,0,2,23.2
32.0,21.0496460711831,105.866889833322,Sổ hồng/Sổ đỏ,4.0,5.0,5,3,4,Đầy đủ,0,1,9.5
40.0,21.0251309042635,105.88513324676,Sổ hồng/Sổ đỏ,4.0,6.0,6,4,5,Đầy đủ,0,1,13.6
49.8,21.0805544758992,105.873558174753,Sổ hồng/Sổ đỏ,3.3,2.2,2,3,2,Nhà trống,0,0,4.7
35.0,20.992849062363035,105.7621790292416,Sổ hồng/Sổ đỏ,4.5,2.5,5,3,4,Đầy đủ,0,0,10.8
44.5,20.98734766578486,105.8760781247171,Sổ hồng/Sổ đỏ,4.37,2.3,4,4,3,Nhà trống,1,0,7.85
90.0,21.0350144002299,105.764304258847,Sổ hồng/Sổ đỏ,8.8,2.5,5,4,4,Đầy đủ,1,0,33.0
44.0,21.0719466857143,105.900511583773,Sổ hồng/Sổ đỏ,4.5,2.5,3,3,4,Nhà trống,0,0,12.2
37.0,21.0323146335934,105.837191269282,Sổ hồng/Sổ đỏ,6.0,2.5,6,4,4,Đầy đủ,0,0,11.6
90.0,21.0118327658163,105.801435603495,Sổ hồng/Sổ đỏ,5.2,2.5,7,4,4,Nhà trống,0,0,42.5
85.0,21.1510745072902,105.833955096305,Sổ hồng/Sổ đỏ,5.0,20.0,5,4,4,Thỏa thuận,0,2,16.0
71.0,21.0438304,105.8723803,Sổ hồng/Sổ đỏ,4.5,8.0,5,4,4,Đầy đủ,1,2,33.5
